pair_index,timestamp,match_status,time_difference_minutes,distance_km,variable,era5_value,open-meteo_value,absolute_difference,percent_difference,agreement_flag
17,2024-01-01T17:00:00Z,MATCHED,0.0,1.808,pressure,1016.516,971.1,45.416,4.468,SOURCE_AGREEMENT_HIGH
17,2024-01-01T17:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
17,2024-01-01T17:00:00Z,MATCHED,0.0,1.808,wind_speed,1.981,2.12,0.139,6.557,SOURCE_AGREEMENT_MEDIUM
18,2024-01-01T18:00:00Z,MATCHED,0.0,1.808,temperature,16.065,16.5,0.435,2.636,SOURCE_AGREEMENT_HIGH
18,2024-01-01T18:00:00Z,MATCHED,0.0,1.808,pressure,1016.359,970.9,45.459,4.473,SOURCE_AGREEMENT_HIGH
18,2024-01-01T18:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
18,2024-01-01T18:00:00Z,MATCHED,0.0,1.808,wind_speed,1.886,2.28,0.394,17.281,SOURCE_DISAGREEMENT
19,2024-01-01T19:00:00Z,MATCHED,0.0,1.808,temperature,16.182,15.7,0.482,2.979,SOURCE_AGREEMENT_HIGH
19,2024-01-01T19:00:00Z,MATCHED,0.0,1.808,pressure,1015.853,970.5,45.353,4.465,SOURCE_AGREEMENT_HIGH
19,2024-01-01T19:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
19,2024-01-01T19:00:00Z,MATCHED,0.0,1.808,wind_speed,1.708,2.42,0.712,29.421,SOURCE_DISAGREEMENT
20,2024-01-01T20:00:00Z,MATCHED,0.0,1.808,temperature,15.188,15.3,0.112,0.732,SOURCE_AGREEMENT_HIGH
20,2024-01-01T20:00:00Z,MATCHED,0.0,1.808,pressure,1015.84,970.1,45.74,4.503,SOURCE_AGREEMENT_HIGH
20,2024-01-01T20:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
20,2024-01-01T20:00:00Z,MATCHED,0.0,1.808,wind_speed,1.618,2.33,0.712,30.558,SOURCE_DISAGREEMENT
21,2024-01-01T21:00:00Z,MATCHED,0.0,1.808,temperature,14.695,14.3,0.395,2.688,SOURCE_AGREEMENT_HIGH
21,2024-01-01T21:00:00Z,MATCHED,0.0,1.808,pressure,1015.576,969.8,45.776,4.507,SOURCE_AGREEMENT_HIGH
21,2024-01-01T21:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
21,2024-01-01T21:00:00Z,MATCHED,0.0,1.808,wind_speed,1.57,1.55,0.02,1.274,SOURCE_AGREEMENT_HIGH
22,2024-01-01T22:00:00Z,MATCHED,0.0,1.808,temperature,13.587,14.2,0.613,4.317,SOURCE_AGREEMENT_HIGH
22,2024-01-01T22:00:00Z,MATCHED,0.0,1.808,pressure,1015.799,969.5,46.299,4.558,SOURCE_AGREEMENT_HIGH
22,2024-01-01T22:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
22,2024-01-01T22:00:00Z,MATCHED,0.0,1.808,wind_speed,1.356,1.42,0.064,4.507,SOURCE_AGREEMENT_HIGH
23,2024-01-01T23:00:00Z,MATCHED,0.0,1.808,temperature,13.297,13.7,0.403,2.942,SOURCE_AGREEMENT_HIGH
23,2024-01-01T23:00:00Z,MATCHED,0.0,1.808,pressure,1015.842,969.3,46.542,4.582,SOURCE_AGREEMENT_HIGH
23,2024-01-01T23:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
23,2024-01-01T23:00:00Z,MATCHED,0.0,1.808,wind_speed,1.327,1.34,0.013,0.97,SOURCE_AGREEMENT_HIGH
24,2024-01-02T00:00:00Z,MATCHED,0.0,1.808,temperature,14.312,13.3,1.012,7.071,SOURCE_AGREEMENT_MEDIUM
24,2024-01-02T00:00:00Z,MATCHED,0.0,1.808,pressure,1015.827,969.5,46.327,4.561,SOURCE_AGREEMENT_HIGH
24,2024-01-02T00:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
24,2024-01-02T00:00:00Z,MATCHED,0.0,1.808,wind_speed,1.418,1.24,0.178,12.553,SOURCE_AGREEMENT_MEDIUM
25,2024-01-02T01:00:00Z,MATCHED,0.0,1.808,temperature,14.336,13.0,1.336,9.319,SOURCE_AGREEMENT_MEDIUM
25,2024-01-02T01:00:00Z,MATCHED,0.0,1.808,pressure,1016.479,970.5,45.979,4.523,SOURCE_AGREEMENT_HIGH
25,2024-01-02T01:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
25,2024-01-02T01:00:00Z,MATCHED,0.0,1.808,wind_speed,1.418,1.32,0.098,6.911,SOURCE_AGREEMENT_MEDIUM
26,2024-01-02T02:00:00Z,MATCHED,0.0,1.808,temperature,14.868,14.0,0.868,5.838,SOURCE_AGREEMENT_MEDIUM
26,2024-01-02T02:00:00Z,MATCHED,0.0,1.808,pressure,1017.279,971.4,45.879,4.51,SOURCE_AGREEMENT_HIGH
26,2024-01-02T02:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
26,2024-01-02T02:00:00Z,MATCHED,0.0,1.808,wind_speed,0.991,0.71,0.281,28.355,SOURCE_DISAGREEMENT
27,2024-01-02T03:00:00Z,MATCHED,0.0,1.808,temperature,14.852,16.7,1.848,11.066,SOURCE_AGREEMENT_MEDIUM
27,2024-01-02T03:00:00Z,MATCHED,0.0,1.808,pressure,1017.63,972.5,45.13,4.435,SOURCE_AGREEMENT_HIGH
27,2024-01-02T03:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
27,2024-01-02T03:00:00Z,MATCHED,0.0,1.808,wind_speed,0.871,0.41,0.461,52.928,SOURCE_DISAGREEMENT
28,2024-01-02T04:00:00Z,MATCHED,0.0,1.808,temperature,15.696,19.2,3.504,18.25,SOURCE_DISAGREEMENT
28,2024-01-02T04:00:00Z,MATCHED,0.0,1.808,pressure,1018.048,973.1,44.948,4.415,SOURCE_AGREEMENT_HIGH
28,2024-01-02T04:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
28,2024-01-02T04:00:00Z,MATCHED,0.0,1.808,wind_speed,0.438,0.51,0.072,14.118,SOURCE_AGREEMENT_MEDIUM
29,2024-01-02T05:00:00Z,MATCHED,0.0,1.808,temperature,19.352,21.4,2.048,9.57,SOURCE_AGREEMENT_MEDIUM
29,2024-01-02T05:00:00Z,MATCHED,0.0,1.808,pressure,1017.569,972.8,44.769,4.4,SOURCE_AGREEMENT_HIGH
29,2024-01-02T05:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
29,2024-01-02T05:00:00Z,MATCHED,0.0,1.808,wind_speed,0.756,0.5,0.256,33.862,SOURCE_DISAGREEMENT
30,2024-01-02T06:00:00Z,MATCHED,0.0,1.808,temperature,21.701,23.3,1.599,6.863,SOURCE_AGREEMENT_MEDIUM
30,2024-01-02T06:00:00Z,MATCHED,0.0,1.808,pressure,1016.781,971.9,44.881,4.414,SOURCE_AGREEMENT_HIGH
30,2024-01-02T06:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
30,2024-01-02T06:00:00Z,MATCHED,0.0,1.808,wind_speed,1.336,0.51,0.826,61.826,SOURCE_DISAGREEMENT
31,2024-01-02T07:00:00Z,MATCHED,0.0,1.808,temperature,22.261,24.8,2.539,10.238,SOURCE_AGREEMENT_MEDIUM
31,2024-01-02T07:00:00Z,MATCHED,0.0,1.808,pressure,1015.314,970.8,44.514,4.384,SOURCE_AGREEMENT_HIGH
31,2024-01-02T07:00:00Z,MATCHED,0.0,1.808,rainfall,0.0014,0.0,0.0014,,SOURCE_AGREEMENT_HIGH
31,2024-01-02T07:00:00Z,MATCHED,0.0,1.808,wind_speed,1.578,0.98,0.598,37.896,SOURCE_DISAGREEMENT
32,2024-01-02T08:00:00Z,MATCHED,0.0,1.808,temperature,25.03,25.9,0.87,3.359,SOURCE_AGREEMENT_HIGH
32,2024-01-02T08:00:00Z,MATCHED,0.0,1.808,pressure,1014.128,969.8,44.328,4.371,SOURCE_AGREEMENT_HIGH
32,2024-01-02T08:00:00Z,MATCHED,0.0,1.808,rainfall,0.0005,0.0,0.0005,,SOURCE_AGREEMENT_HIGH
32,2024-01-02T08:00:00Z,MATCHED,0.0,1.808,wind_speed,1.738,1.36,0.378,21.749,SOURCE_DISAGREEMENT
33,2024-01-02T09:00:00Z,MATCHED,0.0,1.808,temperature,25.267,26.3,1.033,3.928,SOURCE_AGREEMENT_HIGH
33,2024-01-02T09:00:00Z,MATCHED,0.0,1.808,pressure,1013.182,969.0,44.182,4.361,SOURCE_AGREEMENT_HIGH
33,2024-01-02T09:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
33,2024-01-02T09:00:00Z,MATCHED,0.0,1.808,wind_speed,1.465,1.17,0.295,20.137,SOURCE_DISAGREEMENT
34,2024-01-02T10:00:00Z,MATCHED,0.0,1.808,temperature,23.636,26.2,2.564,9.786,SOURCE_AGREEMENT_MEDIUM
34,2024-01-02T10:00:00Z,MATCHED,0.0,1.808,pressure,1013.143,968.6,44.543,4.397,SOURCE_AGREEMENT_HIGH
34,2024-01-02T10:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
34,2024-01-02T10:00:00Z,MATCHED,0.0,1.808,wind_speed,0.674,1.1,0.426,38.727,SOURCE_DISAGREEMENT
35,2024-01-02T11:00:00Z,MATCHED,0.0,1.808,temperature,23.585,25.2,1.615,6.409,SOURCE_AGREEMENT_MEDIUM
35,2024-01-02T11:00:00Z,MATCHED,0.0,1.808,pressure,1012.746,968.7,44.046,4.349,SOURCE_AGREEMENT_HIGH
35,2024-01-02T11:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
35,2024-01-02T11:00:00Z,MATCHED,0.0,1.808,wind_speed,0.615,0.94,0.325,34.574,SOURCE_DISAGREEMENT
36,2024-01-02T12:00:00Z,MATCHED,0.0,1.808,temperature,22.545,21.5,1.045,4.635,SOURCE_AGREEMENT_HIGH
36,2024-01-02T12:00:00Z,MATCHED,0.0,1.808,pressure,1013.336,968.6,44.736,4.415,SOURCE_AGREEMENT_HIGH
36,2024-01-02T12:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
36,2024-01-02T12:00:00Z,MATCHED,0.0,1.808,wind_speed,2.003,2.42,0.417,17.231,SOURCE_DISAGREEMENT
37,2024-01-02T13:00:00Z,MATCHED,0.0,1.808,temperature,22.591,20.6,1.991,8.813,SOURCE_AGREEMENT_MEDIUM
37,2024-01-02T13:00:00Z,MATCHED,0.0,1.808,pressure,1013.866,969.4,44.466,4.386,SOURCE_AGREEMENT_HIGH
37,2024-01-02T13:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
37,2024-01-02T13:00:00Z,MATCHED,0.0,1.808,wind_speed,2.369,2.02,0.349,14.732,SOURCE_AGREEMENT_MEDIUM
38,2024-01-02T14:00:00Z,MATCHED,0.0,1.808,temperature,21.912,20.2,1.712,7.813,SOURCE_AGREEMENT_MEDIUM
38,2024-01-02T14:00:00Z,MATCHED,0.0,1.808,pressure,1014.659,969.9,44.759,4.411,SOURCE_AGREEMENT_HIGH
38,2024-01-02T14:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
38,2024-01-02T14:00:00Z,MATCHED,0.0,1.808,wind_speed,2.811,3.42,0.609,17.807,SOURCE_DISAGREEMENT
39,2024-01-02T15:00:00Z,MATCHED,0.0,1.808,temperature,18.42,19.4,0.98,5.052,SOURCE_AGREEMENT_MEDIUM
39,2024-01-02T15:00:00Z,MATCHED,0.0,1.808,pressure,1015.574,970.4,45.174,4.448,SOURCE_AGREEMENT_HIGH
39,2024-01-02T15:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
39,2024-01-02T15:00:00Z,MATCHED,0.0,1.808,wind_speed,2.959,3.28,0.321,9.787,SOURCE_AGREEMENT_MEDIUM
40,2024-01-02T16:00:00Z,MATCHED,0.0,1.808,temperature,18.267,18.5,0.233,1.259,SOURCE_AGREEMENT_HIGH
40,2024-01-02T16:00:00Z,MATCHED,0.0,1.808,pressure,1016.131,970.6,45.531,4.481,SOURCE_AGREEMENT_HIGH
40,2024-01-02T16:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
40,2024-01-02T16:00:00Z,MATCHED,0.0,1.808,wind_speed,2.992,3.1,0.108,3.484,SOURCE_AGREEMENT_HIGH
41,2024-01-02T17:00:00Z,MATCHED,0.0,1.808,temperature,17.103,17.7,0.597,3.373,SOURCE_AGREEMENT_HIGH
41,2024-01-02T17:00:00Z,MATCHED,0.0,1.808,pressure,1015.695,970.8,44.895,4.42,SOURCE_AGREEMENT_HIGH
41,2024-01-02T17:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
41,2024-01-02T17:00:00Z,MATCHED,0.0,1.808,wind_speed,2.902,2.91,0.008,0.275,SOURCE_AGREEMENT_HIGH
42,2024-01-02T18:00:00Z,MATCHED,0.0,1.808,temperature,16.525,17.0,0.475,2.794,SOURCE_AGREEMENT_HIGH
42,2024-01-02T18:00:00Z,MATCHED,0.0,1.808,pressure,1015.727,970.5,45.227,4.453,SOURCE_AGREEMENT_HIGH
42,2024-01-02T18:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
42,2024-01-02T18:00:00Z,MATCHED,0.0,1.808,wind_speed,2.582,2.82,0.238,8.44,SOURCE_AGREEMENT_MEDIUM
43,2024-01-02T19:00:00Z,MATCHED,0.0,1.808,temperature,16.457,16.5,0.043,0.261,SOURCE_AGREEMENT_HIGH
43,2024-01-02T19:00:00Z,MATCHED,0.0,1.808,pressure,1015.326,969.9,45.426,4.474,SOURCE_AGREEMENT_HIGH
43,2024-01-02T19:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
43,2024-01-02T19:00:00Z,MATCHED,0.0,1.808,wind_speed,2.393,2.86,0.467,16.329,SOURCE_DISAGREEMENT
44,2024-01-02T20:00:00Z,MATCHED,0.0,1.808,temperature,16.163,16.0,0.163,1.008,SOURCE_AGREEMENT_HIGH
44,2024-01-02T20:00:00Z,MATCHED,0.0,1.808,pressure,1015.171,969.6,45.571,4.489,SOURCE_AGREEMENT_HIGH
44,2024-01-02T20:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
44,2024-01-02T20:00:00Z,MATCHED,0.0,1.808,wind_speed,1.941,1.94,0.001,0.052,SOURCE_AGREEMENT_HIGH
45,2024-01-02T21:00:00Z,MATCHED,0.0,1.808,temperature,14.625,15.0,0.375,2.5,SOURCE_AGREEMENT_HIGH
45,2024-01-02T21:00:00Z,MATCHED,0.0,1.808,pressure,1014.864,969.0,45.864,4.519,SOURCE_AGREEMENT_HIGH
45,2024-01-02T21:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
45,2024-01-02T21:00:00Z,MATCHED,0.0,1.808,wind_speed,2.036,2.13,0.094,4.413,SOURCE_AGREEMENT_HIGH
46,2024-01-02T22:00:00Z,MATCHED,0.0,1.808,temperature,15.682,14.6,1.082,6.9,SOURCE_AGREEMENT_MEDIUM
46,2024-01-02T22:00:00Z,MATCHED,0.0,1.808,pressure,1014.883,968.8,46.083,4.541,SOURCE_AGREEMENT_HIGH
46,2024-01-02T22:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
46,2024-01-02T22:00:00Z,MATCHED,0.0,1.808,wind_speed,2.33,2.86,0.53,18.531,SOURCE_DISAGREEMENT
47,2024-01-02T23:00:00Z,MATCHED,0.0,1.808,temperature,15.011,14.6,0.411,2.738,SOURCE_AGREEMENT_HIGH
47,2024-01-02T23:00:00Z,MATCHED,0.0,1.808,pressure,1014.334,968.6,45.734,4.509,SOURCE_AGREEMENT_HIGH
47,2024-01-02T23:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
47,2024-01-02T23:00:00Z,MATCHED,0.0,1.808,wind_speed,2.686,2.79,0.104,3.728,SOURCE_AGREEMENT_HIGH
48,2024-01-03T00:00:00Z,MATCHED,0.0,1.808,temperature,15.813,14.2,1.613,10.2,SOURCE_AGREEMENT_MEDIUM
48,2024-01-03T00:00:00Z,MATCHED,0.0,1.808,pressure,1014.858,968.7,46.158,4.548,SOURCE_AGREEMENT_HIGH
48,2024-01-03T00:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
48,2024-01-03T00:00:00Z,MATCHED,0.0,1.808,wind_speed,2.902,2.7,0.202,6.961,SOURCE_AGREEMENT_MEDIUM
49,2024-01-03T01:00:00Z,MATCHED,0.0,1.808,temperature,15.934,15.6,0.334,2.096,SOURCE_AGREEMENT_HIGH
49,2024-01-03T01:00:00Z,MATCHED,0.0,1.808,pressure,1015.33,969.7,45.63,4.494,SOURCE_AGREEMENT_HIGH
49,2024-01-03T01:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
49,2024-01-03T01:00:00Z,MATCHED,0.0,1.808,wind_speed,2.791,2.51,0.281,10.068,SOURCE_AGREEMENT_MEDIUM
50,2024-01-03T02:00:00Z,MATCHED,0.0,1.808,temperature,16.276,16.2,0.076,0.467,SOURCE_AGREEMENT_HIGH
50,2024-01-03T02:00:00Z,MATCHED,0.0,1.808,pressure,1016.191,970.6,45.591,4.486,SOURCE_AGREEMENT_HIGH
50,2024-01-03T02:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
50,2024-01-03T02:00:00Z,MATCHED,0.0,1.808,wind_speed,2.118,2.55,0.432,16.941,SOURCE_DISAGREEMENT
51,2024-01-03T03:00:00Z,MATCHED,0.0,1.808,temperature,16.521,18.5,1.979,10.697,SOURCE_AGREEMENT_MEDIUM
51,2024-01-03T03:00:00Z,MATCHED,0.0,1.808,pressure,1016.852,971.9,44.952,4.421,SOURCE_AGREEMENT_HIGH
51,2024-01-03T03:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
51,2024-01-03T03:00:00Z,MATCHED,0.0,1.808,wind_speed,2.265,2.31,0.045,1.948,SOURCE_AGREEMENT_HIGH
52,2024-01-03T04:00:00Z,MATCHED,0.0,1.808,temperature,16.786,20.9,4.114,19.684,SOURCE_DISAGREEMENT
52,2024-01-03T04:00:00Z,MATCHED,0.0,1.808,pressure,1017.298,972.5,44.798,4.404,SOURCE_AGREEMENT_HIGH
52,2024-01-03T04:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
52,2024-01-03T04:00:00Z,MATCHED,0.0,1.808,wind_speed,2.4,2.3,0.1,4.167,SOURCE_AGREEMENT_HIGH
53,2024-01-03T05:00:00Z,MATCHED,0.0,1.808,temperature,20.779,23.1,2.321,10.048,SOURCE_AGREEMENT_MEDIUM
53,2024-01-03T05:00:00Z,MATCHED,0.0,1.808,pressure,1016.701,972.3,44.401,4.367,SOURCE_AGREEMENT_HIGH
53,2024-01-03T05:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
53,2024-01-03T05:00:00Z,MATCHED,0.0,1.808,wind_speed,2.634,2.4,0.234,8.884,SOURCE_AGREEMENT_MEDIUM
54,2024-01-03T06:00:00Z,MATCHED,0.0,1.808,temperature,22.714,25.0,2.286,9.144,SOURCE_AGREEMENT_MEDIUM
54,2024-01-03T06:00:00Z,MATCHED,0.0,1.808,pressure,1016.129,971.4,44.729,4.402,SOURCE_AGREEMENT_HIGH
54,2024-01-03T06:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
54,2024-01-03T06:00:00Z,MATCHED,0.0,1.808,wind_speed,2.783,2.8,0.017,0.607,SOURCE_AGREEMENT_HIGH
55,2024-01-03T07:00:00Z,MATCHED,0.0,1.808,temperature,23.35,25.9,2.55,9.846,SOURCE_AGREEMENT_MEDIUM
55,2024-01-03T07:00:00Z,MATCHED,0.0,1.808,pressure,1014.602,970.1,44.502,4.386,SOURCE_AGREEMENT_HIGH
55,2024-01-03T07:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
55,2024-01-03T07:00:00Z,MATCHED,0.0,1.808,wind_speed,2.631,3.38,0.749,22.16,SOURCE_DISAGREEMENT
56,2024-01-03T08:00:00Z,MATCHED,0.0,1.808,temperature,25.26,26.3,1.04,3.954,SOURCE_AGREEMENT_HIGH
56,2024-01-03T08:00:00Z,MATCHED,0.0,1.808,pressure,1013.475,969.1,44.375,4.378,SOURCE_AGREEMENT_HIGH
56,2024-01-03T08:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
56,2024-01-03T08:00:00Z,MATCHED,0.0,1.808,wind_speed,1.971,2.61,0.639,24.483,SOURCE_DISAGREEMENT
57,2024-01-03T09:00:00Z,MATCHED,0.0,1.808,temperature,25.353,26.3,0.947,3.601,SOURCE_AGREEMENT_HIGH
57,2024-01-03T09:00:00Z,MATCHED,0.0,1.808,pressure,1012.647,968.2,44.447,4.389,SOURCE_AGREEMENT_HIGH
57,2024-01-03T09:00:00Z,MATCHED,0.0,1.808,rainfall,0.0072,0.0,0.0072,,SOURCE_AGREEMENT_HIGH
57,2024-01-03T09:00:00Z,MATCHED,0.0,1.808,wind_speed,1.319,1.48,0.161,10.878,SOURCE_AGREEMENT_MEDIUM
58,2024-01-03T10:00:00Z,MATCHED,0.0,1.808,temperature,23.161,26.2,3.039,11.599,SOURCE_AGREEMENT_MEDIUM
58,2024-01-03T10:00:00Z,MATCHED,0.0,1.808,pressure,1012.764,968.2,44.564,4.4,SOURCE_AGREEMENT_HIGH
58,2024-01-03T10:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
58,2024-01-03T10:00:00Z,MATCHED,0.0,1.808,wind_speed,1.124,0.57,0.554,49.288,SOURCE_DISAGREEMENT
59,2024-01-03T11:00:00Z,MATCHED,0.0,1.808,temperature,22.619,25.1,2.481,9.884,SOURCE_AGREEMENT_MEDIUM
59,2024-01-03T11:00:00Z,MATCHED,0.0,1.808,pressure,1013.211,968.2,45.011,4.442,SOURCE_AGREEMENT_HIGH
59,2024-01-03T11:00:00Z,MATCHED,0.0,1.808,rainfall,0.0916,0.0,0.0916,,SOURCE_AGREEMENT_HIGH
59,2024-01-03T11:00:00Z,MATCHED,0.0,1.808,wind_speed,1.853,0.71,1.143,61.684,SOURCE_DISAGREEMENT
60,2024-01-03T12:00:00Z,MATCHED,0.0,1.808,temperature,22.221,22.6,0.379,1.677,SOURCE_AGREEMENT_HIGH
60,2024-01-03T12:00:00Z,MATCHED,0.0,1.808,pressure,1013.159,968.3,44.859,4.428,SOURCE_AGREEMENT_HIGH
60,2024-01-03T12:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
60,2024-01-03T12:00:00Z,MATCHED,0.0,1.808,wind_speed,2.583,2.04,0.543,21.022,SOURCE_DISAGREEMENT
61,2024-01-03T13:00:00Z,MATCHED,0.0,1.808,temperature,22.081,20.1,1.981,8.972,SOURCE_AGREEMENT_MEDIUM
61,2024-01-03T13:00:00Z,MATCHED,0.0,1.808,pressure,1013.699,968.6,45.099,4.449,SOURCE_AGREEMENT_HIGH
61,2024-01-03T13:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
61,2024-01-03T13:00:00Z,MATCHED,0.0,1.808,wind_speed,3.176,3.22,0.044,1.366,SOURCE_AGREEMENT_HIGH
62,2024-01-03T14:00:00Z,MATCHED,0.0,1.808,temperature,21.841,19.0,2.841,13.008,SOURCE_AGREEMENT_MEDIUM
62,2024-01-03T14:00:00Z,MATCHED,0.0,1.808,pressure,1014.57,969.2,45.37,4.472,SOURCE_AGREEMENT_HIGH
62,2024-01-03T14:00:00Z,MATCHED,0.0,1.808,rainfall,0.001,0.0,0.001,,SOURCE_AGREEMENT_HIGH
62,2024-01-03T14:00:00Z,MATCHED,0.0,1.808,wind_speed,3.192,3.83,0.638,16.658,SOURCE_DISAGREEMENT
63,2024-01-03T15:00:00Z,MATCHED,0.0,1.808,temperature,18.953,18.0,0.953,5.028,SOURCE_AGREEMENT_MEDIUM
63,2024-01-03T15:00:00Z,MATCHED,0.0,1.808,pressure,1015.102,969.9,45.202,4.453,SOURCE_AGREEMENT_HIGH
63,2024-01-03T15:00:00Z,MATCHED,0.0,1.808,rainfall,0.0062,0.0,0.0062,,SOURCE_AGREEMENT_HIGH
63,2024-01-03T15:00:00Z,MATCHED,0.0,1.808,wind_speed,2.612,3.18,0.568,17.862,SOURCE_DISAGREEMENT
64,2024-01-03T16:00:00Z,MATCHED,0.0,1.808,temperature,18.8,17.4,1.4,7.447,SOURCE_AGREEMENT_MEDIUM
64,2024-01-03T16:00:00Z,MATCHED,0.0,1.808,pressure,1015.258,970.4,44.858,4.418,SOURCE_AGREEMENT_HIGH
64,2024-01-03T16:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
64,2024-01-03T16:00:00Z,MATCHED,0.0,1.808,wind_speed,2.222,3.02,0.798,26.424,SOURCE_DISAGREEMENT
65,2024-01-03T17:00:00Z,MATCHED,0.0,1.808,temperature,17.624,17.1,0.524,2.973,SOURCE_AGREEMENT_HIGH
65,2024-01-03T17:00:00Z,MATCHED,0.0,1.808,pressure,1015.142,970.1,45.042,4.437,SOURCE_AGREEMENT_HIGH
65,2024-01-03T17:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
65,2024-01-03T17:00:00Z,MATCHED,0.0,1.808,wind_speed,2.092,2.78,0.688,24.748,SOURCE_DISAGREEMENT
66,2024-01-03T18:00:00Z,MATCHED,0.0,1.808,temperature,17.41,17.5,0.09,0.514,SOURCE_AGREEMENT_HIGH
66,2024-01-03T18:00:00Z,MATCHED,0.0,1.808,pressure,1015.259,969.9,45.359,4.468,SOURCE_AGREEMENT_HIGH
66,2024-01-03T18:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
