pair_index,timestamp,match_status,confidence_score,marginal_match,fused_temperature,fused_pressure,fused_rainfall,fused_wind_speed
4498,2024-07-06T10:00:00Z,MATCHED,0.7,False,28.956,975.85,1.175,
4499,2024-07-06T11:00:00Z,MATCHED,0.7,False,28.956,975.635,2.073,
4500,2024-07-06T12:00:00Z,MATCHED,0.7,False,29.033,975.809,0.389,
4501,2024-07-06T13:00:00Z,MATCHED,0.5,False,,977.13,2.401,
4502,2024-07-06T14:00:00Z,MATCHED,0.6,False,27.16,977.418,0.6,
4503,2024-07-06T15:00:00Z,MATCHED,0.7,False,26.608,977.966,0.052,
4504,2024-07-06T16:00:00Z,MATCHED,0.7,False,26.628,978.437,0.0,
4505,2024-07-06T17:00:00Z,MATCHED,0.7,False,26.128,978.942,0.0,
4506,2024-07-06T18:00:00Z,MATCHED,0.7,False,25.998,978.788,0.001,
4507,2024-07-06T19:00:00Z,MATCHED,0.8,False,25.895,978.686,0.002,2.224
4508,2024-07-06T20:00:00Z,MATCHED,0.7,False,25.517,978.487,0.051,
4509,2024-07-06T21:00:00Z,MATCHED,0.7,False,25.469,978.288,0.056,
4510,2024-07-06T22:00:00Z,MATCHED,0.7,False,25.556,978.235,0.172,
4511,2024-07-06T23:00:00Z,MATCHED,0.9,False,25.602,978.099,0.14,2.067
4512,2024-07-07T00:00:00Z,MATCHED,0.7,False,25.724,978.546,0.009,
4513,2024-07-07T01:00:00Z,MATCHED,0.5,False,25.547,979.399,,
4514,2024-07-07T02:00:00Z,MATCHED,0.6,False,26.078,979.987,0.655,
4515,2024-07-07T03:00:00Z,MATCHED,0.8,False,26.859,980.399,0.046,
4516,2024-07-07T04:00:00Z,MATCHED,0.8,False,27.526,980.721,0.097,
4517,2024-07-07T05:00:00Z,MATCHED,1.0,False,28.562,980.688,0.18,1.708
4518,2024-07-07T06:00:00Z,MATCHED,0.8,False,29.799,980.664,0.238,
4519,2024-07-07T07:00:00Z,MATCHED,0.6,False,28.742,979.933,,0.98
4520,2024-07-07T08:00:00Z,MATCHED,0.6,False,28.965,979.551,2.18,
4521,2024-07-07T09:00:00Z,MATCHED,0.7,False,28.767,978.908,0.186,
4522,2024-07-07T10:00:00Z,MATCHED,0.7,False,29.139,978.469,0.227,
4523,2024-07-07T11:00:00Z,MATCHED,0.7,False,29.42,977.981,0.127,
4524,2024-07-07T12:00:00Z,MATCHED,0.7,False,29.002,978.243,0.183,
4525,2024-07-07T13:00:00Z,MATCHED,0.7,False,28.934,979.576,0.598,
4526,2024-07-07T14:00:00Z,MATCHED,0.6,False,28.013,980.185,1.495,
4527,2024-07-07T15:00:00Z,MATCHED,0.7,False,26.674,980.508,1.639,1.916
4528,2024-07-07T16:00:00Z,MATCHED,0.7,False,26.451,981.084,0.514,
4529,2024-07-07T17:00:00Z,MATCHED,0.7,False,25.839,981.773,2.2,
4530,2024-07-07T18:00:00Z,MATCHED,0.7,False,25.715,981.173,0.269,
4531,2024-07-07T19:00:00Z,MATCHED,0.7,False,25.68,980.927,0.196,
4532,2024-07-07T20:00:00Z,MATCHED,0.8,False,25.364,980.575,0.171,
4533,2024-07-07T21:00:00Z,MATCHED,0.8,False,25.196,979.984,0.132,
4534,2024-07-07T22:00:00Z,MATCHED,0.8,False,25.0,979.976,0.041,
4535,2024-07-07T23:00:00Z,MATCHED,1.0,False,25.016,980.019,0.0,1.293
4536,2024-07-08T00:00:00Z,MATCHED,0.7,False,25.576,980.127,0.25,
4537,2024-07-08T01:00:00Z,MATCHED,1.0,False,26.185,980.767,0.0,1.37
4538,2024-07-08T02:00:00Z,MATCHED,0.9,False,27.112,981.094,0.001,1.813
4539,2024-07-08T03:00:00Z,MATCHED,1.0,False,27.745,981.201,0.055,1.591
4540,2024-07-08T04:00:00Z,MATCHED,0.8,False,28.447,981.242,0.067,
4541,2024-07-08T05:00:00Z,MATCHED,0.8,False,29.959,981.275,0.053,
4542,2024-07-08T06:00:00Z,MATCHED,0.8,False,30.443,981.17,0.103,
4543,2024-07-08T07:00:00Z,MATCHED,0.9,False,31.058,980.604,0.046,0.758
4544,2024-07-08T08:00:00Z,MATCHED,0.8,False,31.773,979.844,0.056,
4545,2024-07-08T09:00:00Z,MATCHED,0.6,False,31.096,979.058,0.954,
4546,2024-07-08T10:00:00Z,MATCHED,0.7,False,30.527,978.132,0.345,
4547,2024-07-08T11:00:00Z,MATCHED,0.7,False,30.421,978.154,0.927,1.991
4548,2024-07-08T12:00:00Z,MATCHED,0.7,False,30.082,978.475,0.16,
4549,2024-07-08T13:00:00Z,MATCHED,0.7,False,30.13,978.591,0.005,
4550,2024-07-08T14:00:00Z,MATCHED,0.7,False,29.263,979.008,0.0,
4551,2024-07-08T15:00:00Z,MATCHED,0.8,False,27.874,979.703,0.0,
4552,2024-07-08T16:00:00Z,MATCHED,0.6,False,27.425,980.756,0.65,
4553,2024-07-08T17:00:00Z,MATCHED,0.7,False,26.544,981.117,0.45,
4554,2024-07-08T18:00:00Z,MATCHED,0.6,False,26.569,981.323,1.3,
4555,2024-07-08T19:00:00Z,MATCHED,0.6,False,26.63,980.622,,1.445
4556,2024-07-08T20:00:00Z,MATCHED,0.7,False,26.076,980.648,0.05,
4557,2024-07-08T21:00:00Z,MATCHED,0.7,False,25.863,980.273,0.0,
4558,2024-07-08T22:00:00Z,MATCHED,0.7,False,25.413,980.379,0.003,
4559,2024-07-08T23:00:00Z,MATCHED,0.7,False,25.34,980.447,0.0,
4560,2024-07-09T00:00:00Z,MATCHED,0.8,False,26.056,980.612,0.0,1.701
4561,2024-07-09T01:00:00Z,MATCHED,0.7,False,26.849,981.551,0.0,
4562,2024-07-09T02:00:00Z,MATCHED,0.7,False,27.782,981.924,0.0,
4563,2024-07-09T03:00:00Z,MATCHED,0.8,False,28.334,982.175,0.002,
4564,2024-07-09T04:00:00Z,MATCHED,0.8,False,28.837,982.301,0.01,
4565,2024-07-09T05:00:00Z,MATCHED,0.8,False,29.736,982.172,0.005,
4566,2024-07-09T06:00:00Z,MATCHED,0.8,False,31.188,982.177,0.009,
4567,2024-07-09T07:00:00Z,MATCHED,0.9,False,31.992,981.718,0.006,2.014
4568,2024-07-09T08:00:00Z,MATCHED,0.7,False,33.076,980.885,0.057,
4569,2024-07-09T09:00:00Z,MATCHED,0.8,False,32.759,979.931,0.005,1.828
4570,2024-07-09T10:00:00Z,MATCHED,0.8,False,32.183,979.404,0.309,2.159
4571,2024-07-09T11:00:00Z,MATCHED,0.7,False,31.163,978.952,0.999,
4572,2024-07-09T12:00:00Z,MATCHED,0.6,False,30.149,979.396,1.283,
4573,2024-07-09T13:00:00Z,MATCHED,0.9,False,30.815,980.366,0.008,1.462
4574,2024-07-09T14:00:00Z,MATCHED,0.7,False,29.783,980.753,0.002,
4575,2024-07-09T15:00:00Z,MATCHED,0.8,False,28.59,981.412,0.014,
4576,2024-07-09T16:00:00Z,MATCHED,0.7,False,28.293,982.045,0.0,
4577,2024-07-09T17:00:00Z,MATCHED,0.8,False,27.853,982.28,0.0,
4578,2024-07-09T18:00:00Z,MATCHED,0.8,False,27.674,982.161,0.0,
4579,2024-07-09T19:00:00Z,MATCHED,0.7,False,27.59,982.005,0.0,
4580,2024-07-09T20:00:00Z,MATCHED,0.8,False,26.949,982.213,0.0,
4581,2024-07-09T21:00:00Z,MATCHED,0.7,False,26.771,982.182,0.0,
4582,2024-07-09T22:00:00Z,MATCHED,0.8,False,26.247,982.307,0.0,
4583,2024-07-09T23:00:00Z,MATCHED,0.7,False,26.176,982.246,0.0,
4584,2024-07-10T00:00:00Z,MATCHED,0.7,False,26.496,982.65,0.0,
4585,2024-07-10T01:00:00Z,MATCHED,0.7,False,27.119,983.215,0.0,
4586,2024-07-10T02:00:00Z,MATCHED,0.8,False,27.91,983.603,0.0,
4587,2024-07-10T03:00:00Z,MATCHED,1.0,False,28.651,983.67,0.0,3.105
4588,2024-07-10T04:00:00Z,MATCHED,0.9,False,29.184,984.064,0.052,2.659
4589,2024-07-10T05:00:00Z,MATCHED,1.0,False,30.624,983.929,0.122,2.216
4590,2024-07-10T06:00:00Z,MATCHED,1.0,False,31.927,983.524,0.088,1.843
4591,2024-07-10T07:00:00Z,MATCHED,1.0,False,32.245,982.745,0.056,1.474
4592,2024-07-10T08:00:00Z,MATCHED,0.8,False,32.886,981.906,0.035,
4593,2024-07-10T09:00:00Z,MATCHED,0.8,False,32.983,980.838,0.011,
4594,2024-07-10T10:00:00Z,MATCHED,0.8,False,32.486,980.112,0.103,
4595,2024-07-10T11:00:00Z,MATCHED,0.7,False,31.148,979.76,0.843,
4596,2024-07-10T12:00:00Z,MATCHED,0.7,False,30.419,980.346,0.12,
4597,2024-07-10T13:00:00Z,MATCHED,0.8,False,30.523,981.441,0.037,1.803
4598,2024-07-10T14:00:00Z,MATCHED,0.7,False,30.008,982.205,0.128,
4599,2024-07-10T15:00:00Z,MATCHED,0.8,False,28.719,982.69,0.193,
4600,2024-07-10T16:00:00Z,MATCHED,0.8,False,28.273,983.185,0.167,
4601,2024-07-10T17:00:00Z,MATCHED,0.8,False,27.593,983.255,0.003,
4602,2024-07-10T18:00:00Z,MATCHED,1.0,False,27.267,982.828,0.0,2.607
4603,2024-07-10T19:00:00Z,MATCHED,0.7,False,27.105,982.534,0.005,
4604,2024-07-10T20:00:00Z,MATCHED,0.8,False,26.548,981.815,0.01,
4605,2024-07-10T21:00:00Z,MATCHED,0.7,False,26.611,981.683,0.068,
4606,2024-07-10T22:00:00Z,MATCHED,0.7,False,26.52,981.668,0.038,
4607,2024-07-10T23:00:00Z,MATCHED,0.8,False,26.317,981.543,0.084,2.356
4608,2024-07-11T00:00:00Z,MATCHED,0.7,False,26.852,982.003,0.238,
4609,2024-07-11T01:00:00Z,MATCHED,0.7,False,26.979,982.904,0.485,
4610,2024-07-11T02:00:00Z,MATCHED,0.7,False,27.328,983.148,0.369,
4611,2024-07-11T03:00:00Z,MATCHED,0.7,False,27.828,982.914,0.223,
4612,2024-07-11T04:00:00Z,MATCHED,0.8,False,28.609,982.745,0.182,
4613,2024-07-11T05:00:00Z,MATCHED,1.0,False,29.864,982.652,0.255,3.623
4614,2024-07-11T06:00:00Z,MATCHED,0.8,False,30.636,982.028,1.564,3.081
4615,2024-07-11T07:00:00Z,MATCHED,0.7,False,29.566,980.801,0.443,
4616,2024-07-11T08:00:00Z,MATCHED,0.9,False,28.414,979.947,0.901,3.651
4617,2024-07-11T09:00:00Z,MATCHED,0.7,False,28.463,979.402,0.139,
4618,2024-07-11T10:00:00Z,MATCHED,0.7,False,28.819,978.843,1.695,3.563
4619,2024-07-11T11:00:00Z,MATCHED,0.6,False,28.457,978.458,2.163,
4620,2024-07-11T12:00:00Z,MATCHED,0.7,False,27.39,978.742,3.304,
4621,2024-07-11T13:00:00Z,MATCHED,0.7,False,27.241,979.132,0.982,
4622,2024-07-11T14:00:00Z,MATCHED,0.8,False,26.903,979.331,0.595,
4623,2024-07-11T15:00:00Z,MATCHED,0.8,False,26.312,979.369,0.486,
4624,2024-07-11T16:00:00Z,MATCHED,0.9,False,26.132,979.632,0.779,2.676
4625,2024-07-11T17:00:00Z,MATCHED,0.8,False,25.696,979.755,0.467,
4626,2024-07-11T18:00:00Z,MATCHED,0.8,False,25.719,979.591,0.448,
4627,2024-07-11T19:00:00Z,MATCHED,1.0,False,25.697,979.257,1.588,3.128
4628,2024-07-11T20:00:00Z,MATCHED,0.8,False,25.706,978.735,1.044,
4629,2024-07-11T21:00:00Z,MATCHED,0.9,False,25.572,978.332,1.079,2.912
4630,2024-07-11T22:00:00Z,MATCHED,0.7,False,25.524,978.09,0.936,
4631,2024-07-11T23:00:00Z,MATCHED,0.6,False,25.029,978.124,3.558,
4632,2024-07-12T00:00:00Z,MATCHED,0.6,False,25.726,978.785,2.22,
4633,2024-07-12T01:00:00Z,MATCHED,1.0,False,26.153,979.205,0.662,3.508
4634,2024-07-12T02:00:00Z,MATCHED,0.8,False,26.753,979.613,0.368,
4635,2024-07-12T03:00:00Z,MATCHED,0.9,False,27.447,979.608,0.104,5.433
4636,2024-07-12T04:00:00Z,MATCHED,0.9,False,28.227,979.856,0.072,4.22
4637,2024-07-12T05:00:00Z,MATCHED,1.0,False,29.388,979.801,0.073,4.086
4638,2024-07-12T06:00:00Z,MATCHED,0.9,False,29.987,979.353,0.063,3.782
4639,2024-07-12T07:00:00Z,MATCHED,1.0,False,30.061,978.745,0.042,3.74
4640,2024-07-12T08:00:00Z,MATCHED,1.0,False,30.657,977.972,0.008,3.476
4641,2024-07-12T09:00:00Z,MATCHED,0.8,False,30.879,977.045,0.006,
4642,2024-07-12T10:00:00Z,MATCHED,0.7,False,29.33,976.793,0.056,
4643,2024-07-12T11:00:00Z,MATCHED,0.9,False,28.732,976.378,0.234,2.723
4644,2024-07-12T12:00:00Z,MATCHED,0.8,False,28.794,976.728,0.372,
4645,2024-07-12T13:00:00Z,MATCHED,0.7,False,27.91,977.468,0.616,1.985
4646,2024-07-12T14:00:00Z,MATCHED,0.7,False,27.174,978.271,0.23,
4647,2024-07-12T15:00:00Z,MATCHED,0.8,False,26.551,978.803,0.056,
4648,2024-07-12T16:00:00Z,MATCHED,0.8,False,26.448,979.166,0.071,
4649,2024-07-12T17:00:00Z,MATCHED,0.9,False,26.295,979.274,0.057,2.848
4650,2024-07-12T18:00:00Z,MATCHED,0.8,False,26.2,978.982,0.15,2.579
4651,2024-07-12T19:00:00Z,MATCHED,0.9,False,26.136,978.544,0.103,2.678
4652,2024-07-12T20:00:00Z,MATCHED,1.0,False,25.858,977.932,0.093,3.26
4653,2024-07-12T21:00:00Z,MATCHED,0.8,False,25.441,977.64,0.06,
4654,2024-07-12T22:00:00Z,MATCHED,0.9,False,25.459,977.582,0.162,3.083
4655,2024-07-12T23:00:00Z,MATCHED,0.9,False,25.285,977.168,0.502,3.326
4656,2024-07-13T00:00:00Z,MATCHED,0.8,False,25.505,977.757,0.507,3.498
4657,2024-07-13T01:00:00Z,MATCHED,0.9,False,25.845,978.49,0.587,3.529
4658,2024-07-13T02:00:00Z,MATCHED,0.9,False,26.312,978.868,0.309,3.922
4659,2024-07-13T03:00:00Z,MATCHED,1.0,False,26.514,979.189,0.198,3.774
4660,2024-07-13T04:00:00Z,MATCHED,0.8,False,27.283,979.227,0.138,3.667
4661,2024-07-13T05:00:00Z,MATCHED,0.9,False,27.467,978.998,0.944,3.529
4662,2024-07-13T06:00:00Z,MATCHED,0.8,False,28.942,978.675,0.295,
4663,2024-07-13T07:00:00Z,MATCHED,0.7,False,28.768,978.114,1.409,
4664,2024-07-13T08:00:00Z,MATCHED,0.6,False,28.267,977.59,2.999,
4665,2024-07-13T09:00:00Z,MATCHED,0.7,False,29.053,976.664,,3.095
4666,2024-07-13T10:00:00Z,MATCHED,0.8,False,28.346,975.99,1.006,
4667,2024-07-13T11:00:00Z,MATCHED,0.7,False,28.117,976.019,2.052,
4668,2024-07-13T12:00:00Z,MATCHED,0.8,False,28.326,975.865,0.203,
4669,2024-07-13T13:00:00Z,MATCHED,0.8,False,27.482,976.543,0.195,
4670,2024-07-13T14:00:00Z,MATCHED,0.7,False,26.857,976.996,0.254,
4671,2024-07-13T15:00:00Z,MATCHED,0.6,False,25.984,977.567,1.5,
4672,2024-07-13T16:00:00Z,MATCHED,0.7,False,25.969,978.257,0.401,
4673,2024-07-13T17:00:00Z,MATCHED,0.8,False,25.651,978.427,0.178,2.247
4674,2024-07-13T18:00:00Z,MATCHED,0.9,False,25.45,978.234,0.165,1.704
4675,2024-07-13T19:00:00Z,MATCHED,0.9,False,25.354,977.505,0.166,1.739
4676,2024-07-13T20:00:00Z,MATCHED,1.0,False,25.036,976.881,0.01,1.813
4677,2024-07-13T21:00:00Z,MATCHED,0.8,False,25.058,976.526,0.007,
4678,2024-07-13T22:00:00Z,MATCHED,0.9,False,25.089,976.767,0.021,2.195
4679,2024-07-13T23:00:00Z,MATCHED,0.9,False,25.196,976.641,0.065,2.203
4680,2024-07-14T00:00:00Z,MATCHED,0.7,False,25.807,977.045,0.227,
4681,2024-07-14T01:00:00Z,MATCHED,0.7,False,25.852,977.57,0.154,
4682,2024-07-14T02:00:00Z,MATCHED,1.0,False,26.559,977.908,0.273,2.768
4683,2024-07-14T03:00:00Z,MATCHED,0.9,False,26.982,978.141,0.209,2.534
4684,2024-07-14T04:00:00Z,MATCHED,0.8,False,27.063,978.236,0.429,
4685,2024-07-14T05:00:00Z,MATCHED,0.8,False,28.388,977.752,0.138,
4686,2024-07-14T06:00:00Z,MATCHED,0.8,False,29.637,977.35,0.094,
4687,2024-07-14T07:00:00Z,MATCHED,0.8,False,30.082,976.439,0.204,
4688,2024-07-14T08:00:00Z,MATCHED,0.8,False,30.389,975.482,0.195,
4689,2024-07-14T09:00:00Z,MATCHED,0.8,False,30.339,974.592,0.159,
4690,2024-07-14T10:00:00Z,MATCHED,0.8,False,31.25,973.809,0.105,
4691,2024-07-14T11:00:00Z,MATCHED,0.7,False,30.937,973.606,0.631,
4692,2024-07-14T12:00:00Z,MATCHED,0.6,False,29.657,973.732,2.288,
4693,2024-07-14T13:00:00Z,MATCHED,0.6,False,29.378,975.253,2.33,
4694,2024-07-14T14:00:00Z,MATCHED,0.6,False,28.707,975.835,1.268,
4695,2024-07-14T15:00:00Z,MATCHED,0.8,False,27.09,976.736,0.753,
4696,2024-07-14T16:00:00Z,MATCHED,0.9,False,26.626,977.204,1.055,1.989
4697,2024-07-14T17:00:00Z,MATCHED,0.7,False,26.191,977.554,1.583,
4698,2024-07-14T18:00:00Z,MATCHED,0.7,False,25.943,977.59,0.815,
4699,2024-07-14T19:00:00Z,MATCHED,0.7,False,25.779,976.942,0.145,
4700,2024-07-14T20:00:00Z,MATCHED,0.8,False,25.532,976.797,0.345,1.191
4701,2024-07-14T21:00:00Z,MATCHED,0.6,False,25.477,976.565,0.846,
4702,2024-07-14T22:00:00Z,MATCHED,0.6,False,25.359,976.842,1.304,
4703,2024-07-14T23:00:00Z,MATCHED,0.6,False,25.192,976.571,1.329,
4704,2024-07-15T00:00:00Z,MATCHED,0.6,False,25.666,976.974,0.541,
4705,2024-07-15T01:00:00Z,MATCHED,0.7,False,26.489,977.864,0.038,
4706,2024-07-15T02:00:00Z,MATCHED,0.8,False,27.544,978.346,0.021,
4707,2024-07-15T03:00:00Z,MATCHED,0.8,False,28.16,978.447,0.103,
4708,2024-07-15T04:00:00Z,MATCHED,0.8,False,28.925,978.304,0.084,
4709,2024-07-15T05:00:00Z,MATCHED,0.8,False,30.462,977.99,0.1,
4710,2024-07-15T06:00:00Z,MATCHED,0.8,False,31.564,977.428,0.015,
4711,2024-07-15T07:00:00Z,MATCHED,0.8,False,31.903,976.719,0.347,
4712,2024-07-15T08:00:00Z,MATCHED,0.7,False,32.435,976.18,0.893,
4713,2024-07-15T09:00:00Z,MATCHED,0.7,False,32.321,975.458,2.037,
4714,2024-07-15T10:00:00Z,MATCHED,0.8,False,31.839,974.759,0.236,
4715,2024-07-15T11:00:00Z,MATCHED,0.7,False,30.69,974.464,0.054,
4716,2024-07-15T12:00:00Z,MATCHED,0.7,False,30.479,974.586,0.11,
4717,2024-07-15T13:00:00Z,MATCHED,0.7,False,30.821,975.662,0.038,
4718,2024-07-15T14:00:00Z,MATCHED,0.7,False,30.006,976.228,0.002,
4719,2024-07-15T15:00:00Z,MATCHED,0.7,False,28.463,976.682,0.001,
4720,2024-07-15T16:00:00Z,MATCHED,0.7,False,27.928,977.775,0.251,
4721,2024-07-15T17:00:00Z,MATCHED,0.6,False,26.938,977.861,0.625,
4722,2024-07-15T18:00:00Z,MATCHED,0.7,False,26.78,977.593,0.055,
4723,2024-07-15T19:00:00Z,MATCHED,0.7,False,26.63,977.256,0.001,
4724,2024-07-15T20:00:00Z,MATCHED,0.8,False,26.578,976.923,0.0,
4725,2024-07-15T21:00:00Z,MATCHED,0.7,False,26.448,976.926,0.306,
4726,2024-07-15T22:00:00Z,MATCHED,0.8,False,25.794,977.143,1.925,1.667
4727,2024-07-15T23:00:00Z,MATCHED,0.7,False,25.77,977.194,0.63,
4728,2024-07-16T00:00:00Z,MATCHED,0.7,False,26.225,977.179,0.008,
4729,2024-07-16T01:00:00Z,MATCHED,0.8,False,26.904,977.899,0.0,1.123
4730,2024-07-16T02:00:00Z,MATCHED,0.8,False,27.796,978.76,0.05,
4731,2024-07-16T03:00:00Z,MATCHED,0.8,False,28.393,978.768,0.0,
4732,2024-07-16T04:00:00Z,MATCHED,0.8,False,29.234,978.9,0.054,
4733,2024-07-16T05:00:00Z,MATCHED,0.8,False,30.157,978.552,0.116,
4734,2024-07-16T06:00:00Z,MATCHED,0.9,False,31.667,978.361,0.097,2.719
4735,2024-07-16T07:00:00Z,MATCHED,0.9,False,32.025,977.709,0.091,2.431
4736,2024-07-16T08:00:00Z,MATCHED,0.8,False,32.648,976.672,0.058,
4737,2024-07-16T09:00:00Z,MATCHED,0.8,False,32.603,975.937,0.011,
4738,2024-07-16T10:00:00Z,MATCHED,0.8,False,32.532,975.204,0.003,
4739,2024-07-16T11:00:00Z,MATCHED,0.9,False,32.489,974.787,0.125,2.477
4740,2024-07-16T12:00:00Z,MATCHED,0.8,False,31.328,975.064,0.521,
4741,2024-07-16T13:00:00Z,MATCHED,0.7,False,30.834,976.138,0.092,
4742,2024-07-16T14:00:00Z,MATCHED,0.8,False,29.746,976.634,0.082,1.059
4743,2024-07-16T15:00:00Z,MATCHED,0.8,False,28.427,977.404,0.381,
4744,2024-07-16T16:00:00Z,MATCHED,0.9,False,28.117,978.138,0.088,1.018
4745,2024-07-16T17:00:00Z,MATCHED,0.8,False,27.767,978.479,0.003,
4746,2024-07-16T18:00:00Z,MATCHED,0.8,False,27.558,978.346,0.05,
4747,2024-07-16T19:00:00Z,MATCHED,0.8,False,27.475,977.865,0.003,
4748,2024-07-16T20:00:00Z,MATCHED,0.8,False,27.151,977.359,0.05,
4749,2024-07-16T21:00:00Z,MATCHED,0.8,False,26.913,977.293,0.0,
4750,2024-07-16T22:00:00Z,MATCHED,0.7,False,26.396,977.39,0.0,
4751,2024-07-16T23:00:00Z,MATCHED,0.9,False,26.113,977.406,0.0,1.19
4752,2024-07-17T00:00:00Z,MATCHED,0.9,False,26.566,977.989,0.0,1.239
4753,2024-07-17T01:00:00Z,MATCHED,0.9,False,27.24,979.013,0.0,0.94
4754,2024-07-17T02:00:00Z,MATCHED,0.8,False,28.268,979.361,0.005,
4755,2024-07-17T03:00:00Z,MATCHED,1.0,False,29.085,979.675,0.03,1.824
4756,2024-07-17T04:00:00Z,MATCHED,1.0,False,29.666,979.77,0.061,1.786
4757,2024-07-17T05:00:00Z,MATCHED,0.9,False,30.704,979.505,0.013,1.693
4758,2024-07-17T06:00:00Z,MATCHED,0.8,False,31.925,979.332,0.056,
4759,2024-07-17T07:00:00Z,MATCHED,0.8,False,32.18,978.604,0.102,
4760,2024-07-17T08:00:00Z,MATCHED,0.7,False,32.922,977.737,0.056,
4761,2024-07-17T09:00:00Z,MATCHED,0.6,False,31.16,976.886,1.406,
4762,2024-07-17T10:00:00Z,MATCHED,0.7,False,31.203,976.272,0.992,
4763,2024-07-17T11:00:00Z,MATCHED,0.6,False,31.265,975.856,1.095,
4764,2024-07-17T12:00:00Z,MATCHED,0.9,False,30.081,976.583,2.139,2.359
4765,2024-07-17T13:00:00Z,MATCHED,0.7,False,30.5,976.835,0.384,
4766,2024-07-17T14:00:00Z,MATCHED,0.6,False,29.454,977.722,2.542,
4767,2024-07-17T15:00:00Z,MATCHED,0.6,False,27.273,977.92,1.943,
4768,2024-07-17T16:00:00Z,MATCHED,0.7,False,27.278,978.75,0.012,
4769,2024-07-17T17:00:00Z,MATCHED,0.8,False,26.874,979.258,0.008,
4770,2024-07-17T18:00:00Z,MATCHED,0.8,False,26.608,979.433,0.003,
4771,2024-07-17T19:00:00Z,MATCHED,0.8,False,26.45,978.91,0.0,
4772,2024-07-17T20:00:00Z,MATCHED,0.8,False,26.174,978.246,0.0,
4773,2024-07-17T21:00:00Z,MATCHED,0.7,False,26.099,978.137,0.0,
4774,2024-07-17T22:00:00Z,MATCHED,0.8,False,25.873,978.205,0.011,1.546
4775,2024-07-17T23:00:00Z,MATCHED,0.8,False,25.762,977.778,0.046,1.52
4776,2024-07-18T00:00:00Z,MATCHED,0.8,False,26.343,978.093,0.118,1.742
4777,2024-07-18T01:00:00Z,MATCHED,0.9,False,26.956,978.792,0.426,1.828
4778,2024-07-18T02:00:00Z,MATCHED,0.8,False,27.545,979.093,0.213,
4779,2024-07-18T03:00:00Z,MATCHED,0.9,False,28.262,979.263,0.062,1.636
4780,2024-07-18T04:00:00Z,MATCHED,0.9,False,29.015,979.705,0.134,1.346
4781,2024-07-18T05:00:00Z,MATCHED,0.8,False,30.16,979.264,0.157,
4782,2024-07-18T06:00:00Z,MATCHED,0.8,False,31.113,978.872,0.154,
4783,2024-07-18T07:00:00Z,MATCHED,0.8,False,31.358,977.901,0.171,
4784,2024-07-18T08:00:00Z,MATCHED,0.8,False,32.27,977.0,0.239,
4785,2024-07-18T09:00:00Z,MATCHED,0.8,False,32.535,975.745,0.174,
4786,2024-07-18T10:00:00Z,MATCHED,0.8,False,31.767,974.996,0.384,
4787,2024-07-18T11:00:00Z,MATCHED,0.8,False,31.084,974.793,1.531,
4788,2024-07-18T12:00:00Z,MATCHED,0.6,False,29.394,975.782,3.732,
4789,2024-07-18T13:00:00Z,MATCHED,0.7,False,29.962,976.457,1.877,
4790,2024-07-18T14:00:00Z,MATCHED,0.6,False,28.598,977.24,,
4791,2024-07-18T15:00:00Z,MATCHED,0.6,False,27.323,977.629,,
4792,2024-07-18T16:00:00Z,MATCHED,0.7,False,27.067,978.122,0.61,
4793,2024-07-18T17:00:00Z,MATCHED,0.9,False,26.871,978.766,0.006,1.449
4794,2024-07-18T18:00:00Z,MATCHED,0.8,False,26.612,978.575,0.472,
4795,2024-07-18T19:00:00Z,MATCHED,0.9,False,26.651,978.125,0.077,1.644
4796,2024-07-18T20:00:00Z,MATCHED,0.8,False,26.089,977.051,0.011,
4797,2024-07-18T21:00:00Z,MATCHED,0.8,False,25.985,976.826,0.026,
4798,2024-07-18T22:00:00Z,MATCHED,0.8,False,25.78,977.041,0.051,
4799,2024-07-18T23:00:00Z,MATCHED,0.8,False,25.672,976.739,0.037,
4800,2024-07-19T00:00:00Z,MATCHED,0.7,False,26.157,977.284,0.056,
4801,2024-07-19T01:00:00Z,MATCHED,0.8,False,26.943,977.955,0.1,
4802,2024-07-19T02:00:00Z,MATCHED,0.7,False,27.396,978.314,0.05,
4803,2024-07-19T03:00:00Z,MATCHED,0.8,False,27.818,978.366,0.001,
4804,2024-07-19T04:00:00Z,MATCHED,0.8,False,28.486,978.307,0.067,
4805,2024-07-19T05:00:00Z,MATCHED,0.8,False,30.021,978.149,0.139,
4806,2024-07-19T06:00:00Z,MATCHED,0.8,False,30.675,977.581,0.129,
4807,2024-07-19T07:00:00Z,MATCHED,0.6,False,30.364,976.788,2.237,
4808,2024-07-19T08:00:00Z,MATCHED,0.6,False,31.216,975.939,1.786,
4809,2024-07-19T09:00:00Z,MATCHED,0.8,False,31.357,974.891,0.163,
4810,2024-07-19T10:00:00Z,MATCHED,0.8,False,31.323,974.272,0.011,
4811,2024-07-19T11:00:00Z,MATCHED,0.8,False,31.598,973.592,0.089,
4812,2024-07-19T12:00:00Z,MATCHED,0.7,False,31.418,973.725,0.558,
4813,2024-07-19T13:00:00Z,MATCHED,0.7,False,30.642,974.553,0.813,
4814,2024-07-19T14:00:00Z,MATCHED,0.9,False,29.596,975.444,1.093,2.405
4815,2024-07-19T15:00:00Z,MATCHED,0.7,False,28.136,976.36,1.64,
